,star,time,review_content
2025,3,3년,한옥마을이라지만 한옥마을같지 않다.다만 여자친구와 정말 십몇년만에 처음 입어본 한복 체험은인생에 큰 추억이 될듯하다.이름과 다르게 많이 변질된거 같지만한옥마을에 한옥이 많이없어도 재미만 있었으면 됐다.쿄토에 다녀온 사람이라면 교토 시내풍경을 1/100으로 축소한 것과 유사하다고 생각하면 된다.
2026,5,1년,다양한 볼거리와 먹거리가 있어서 좋아요. 하루코스 여행으로 딱 입니다!~
2027,1,3년,한옥마을 축제하면서 주변에 주차시설도 별로고잠시추차하면 이것이 엔떡이냐 하면서  추차위반딱지을. 띠고 그런 한옥마을을 만들어서손님들 주차딱지띠면서 그런마을축제을. 왜하는데 모르겠다. 정말. 한옥마을.  가지말자이. 리뷰 본사람들 정말 조심들하세요. 주차딱지. 근방. 날라와요 이런행정 정말실타
2028,5,8달,늘 갈 때마다 좋았어요.오늘은 육전이 참 맛있었네요.
2029,3,3년,"유익하고 실질적인 관광이 아쉬워요. 길 주변엔 대부분이 먹거리고 사람은 많은데 휴식공간이 부족하고, 특히 전기 모터싸이클이 사람들과 뒤섞여 너무많이 돌아다녀 위험했어요. 안전장구도 착용하지않고 말이에요.장사속만 보이지말고 한옥을 알리는 제대로된 주변조성이 필요해요.그리고 한복도 어우동도 아니고 개량한복도 아닌 희안한 여성한복이 판을쳐요. 실질적인 체험이 많이 부족해요."
2030,4,3년,조와용 1박2일은 좀 긴것같고 하루 보고오기에 딱 좋은듯
2031,2,3년,"한복을 입은 사람들이 삼삼오오 다니는 모습은 신선했다.그러나 그것뿐이었다.몇번 더 가보면 또 다른 느낌이 올런지는 모르겠다만,좀더 연구하고 노력해얄것 같다.너무 박한 평일것 같지만 많이 아쉽다."
2032,3,4년,마을은 2시간이면 다 돌아보구요. 블로그 길거리 음식은 다 먹어 봤는데 큰 감흥은 없네요. 다만 문어꼬치류는 괜찮았습니다. 이것만 볼려구 오는건 비추입니다. 경기전은 기대보다 훨씬 좋았음
2033,5,1년,난생처음으로 볼거리와 먹을거리을 맛보고 온거같아 재미나고 유익한 시간 이었습니다~^^
2034,5,8달,한국의 멋이 살아있는 민속마을 고풍스런 한옥 정말 좋았어요.
2035,4,5달,7년만에 방문.. 새롭다
2036,4,4년,예전에 단팥빵의 촬영지로 유명했었고 고즈녁하니 산책하기 좋았지만. 지금은 관광지로 유명해져서 예전 같은 고즈녁한 맛은 사라졌지만 여러 먹거리와 볼거리 한복 체험등 즐길것이 많습니다
2037,5,1년,"볼 거리, 먹을 거리 훌륭하고 혼자보다는 연인 친구와 함께 방문하시길~ 혼자서 돌아보기엔 너무 외로울 수 있어요~^^"
2038,4,3년,날이 추웠지만 사람도 많고 뷰도 좋습니다간식거리도 많구요 근처에 볼만한게 다몰려있어서 놀기좋습니다 시간 후딱지나가네용
2039,5,3년,체험.먹거리.한복과 스쿠터대여 완전 신나고 좋아요
2040,5,2년,한복이 너무 예뻤고 한옥마을이 완전 이쁘용🥰👍👍
2041,4,2년,볼거리 먹을거리 많습니다. 사람 많은 메인거리 말고 조금만 벗어나도 한적하니 좋아요. 근데 무분별한 길거리 음식은 맛도 맛이지만 너무 비싸요.
2042,4,2년,"한옥마을 + 남부시장 코스 추천, 먹거리 위주이고 가격대는 비싼편. 숙박은 한옥마을에서 벗어나 가까운 지역 이동 권유. 주차장 매우 혼잡, 부족. 손금 관상 이런건 보지 말기, 엉터리임."
2043,2,2년,몇번 방문해 보지만  고유스럽지 않은 한복 대여점이 대부분이고 전주 한옥마을 이름과 어울리는 상점이나 디자인 스튜디오 등으로 바뀌기를 바랍니다~~
2044,1,3년,딱히 볼것도 없고길거리 음식도 겁나 비싸고숙소잡기도 뭐하고해떨어 지면 맥주 간단하게 먹을 곳도 없음.수제 초코파이 달기만 하고 별루..(개취..)음식 잘하기로 유명한 전라도도 옛말인듯.
2045,4,2년,"연애할때 한번, 임신했을때 한번, 아기와 함께 한번 ㅎㅎ 신랑하고만 세번 왔어요. 막상 오면 뭘 하진 않아도 한번씩 한옥마을의 분위기가 생각나더라구요. 둘째랑도 또 같이 오려구요."
2046,5,11달,너무 좋은 경험이었습니다가족과 연인이 함께 즐길수 있는 곳이었습니다
2047,4,1년,적당히 맛있는곳. 상이 작아 음식을 후다닥 비워먹음ㅋㅋ 대식가로써 양 많음ㅋㅋ 시킨종류가 많아서 그럴수있으니 감안
2048,5,3년,사진 찍기 좋은 곳 !!
2049,5,2년,전주사람으로써 한옥마을이 갖는 가치는 상당히 크다.그러나 막상가면 할것이 없다.한복을 빌리고 인생샷 많이 건지시길....
2050,5,2년,정말 볼거리와 먹거리로 가득한 도시!That place is so sick! Very traditional area and lovely spot anywhere! Nice street interesting costumes play there! I recommend there!
2051,5,3년,전주 한옥마을오랜만에 들른 전주의 한옥마을한옥마을과 함께 조선 태조 이성계의 생가로 알려진 경기전이 있고내가 초등학교 입학을 했던 전주중앙초등학교도 옆에 있어 좋았다.같이 한옥마을을 들렀던 대학동기 친구들중여친들은 한복을 빌려 입고 한옥마을을 누비며 다녔는데한옥으로 치징한 여동들의 모습을 사진에 담느라여념이 없었다.고풍이 넘치는 한옥마을오랜만에 많이 걸었고오랜만에 한옥거리를 걸었고오목대도 올라가고옛날 과자도 군것질하고..여섯명이 걸은 한옥마을은 우리를 힐링하도록 만들어 주었다.한옥마을안에 있는 천주교 전동성당은 천주교인으로서 당연히 들러야 할 곳이었고. 전동성당안을 들어서자마자 우리를 품을듯 두팔벌려 환영해 주신 예수님상이 정겨웠다.
2052,5,1년,낮에도 이쁜데 밤에도 이쁩니다. 조명을 아주 잘해놨어요. 전동성당이 공사중이니 잘 확인해보고 가셔요
2053,3,3년,"한옥마을이아니고 한옥쇼핑몰같은 느낌을 많이받았네요 1시간30분주차 3500원 냈습니다전주육회비빔밥은 아주좋았습니다1인분에10,000원정도 하구요"
2054,1,2년,너무 비싸고 한옥마을이라는 구경보다 장사꾼들 밖에 기억이 없고 주차난이 너무심해 짜증난 기억밖에 없습니다~여기 갈 바엔 차라리 집에서 영화한편 보면서 치킨 뜯는게 제일 좋은 경험일듯. 하다
2055,5,8달,맛은 진리다~~다 맛있다
2056,3,4년,한옥단지가 이쁘게 조성되어있는곳!그러나 막상 전부다 상업적인 목적의장소이기 때문에... 순수하게 관광목적의조상이다보니.. 무언가 체험하디 보다는먹고 구경하고 쇼핑하는 공간.
2057,5,1년,2년만에 다시 온곳인데 구경거리도 많고 먹거리도 다양하고 맛있는게 너무도 많아 즐거운시간이 었다
2058,5,5년,먹을 것이 넘쳐납니다! 특히 치즈 얹은 닭꼬치 맛있었어요. 한복 대여료는 약간 비쌀 수 있지만 소중한 추억 하나 만들기에는 정말 좋습니다. 배는 약간 비워둔 상태에서 가세요.
2059,4,2년,한국의  전통한옥과  한복을  입고~
2060,3,2년,전주한옥마을이지만 앉을공간이 별로 없고 대부분 전통의 모습을 갖춘것이 아닌 현대적인 기계들과 많은 놀것이 있어 이곳이 과연 과거의 모습을 갖춘 한옥의 모습만 있는게 아닌가싶네요
2061,4,9달,전주가면 가볼만해요.   볼거도 많고 먹을거도 많고
2062,1,4년,왜 이렇게 가기 싫은 곳으로 변하는지....예전에 느껴지던 고즈넉한 맛이 사라지고.... 음식점들과 각종 상점들의 상술로 관광객들의 호주머니만 탐하는 곳으로 변하고 있어서 슬프네요...주변을 보면 '옛멋'을 느낄수 있는 정취보다는 그냥 예스럽게 포장된 어느 도시의 좌판시장같은 쓸쓸함만 느껴지네요....
2063,1,4년,간것을 진심으로 후회합니다.. 돈만 너무 많이 들엇고 길거리 음식들은 맛도 별로였습니다.. 볼거리도 없고 죄다 뭘 파는거밖에 없습니다. 가면 정말 후회할것입니다. 돈만 쓰게 될것입니다.
2064,5,3년,"가을 햇살아래 한옥마을 너무 좋았습니다.경기전, 전동성당, 먹거리, 각종 악세사리 등두번째 방문이였는데도 너무 좋았네요.근처 벽화마을도 강추합니다~"
2065,4,1년,코로나와 평일이라는 시점상 관광객이 많지 않아지만 가족끼리 또는 연인끼리 전틍거리를 즐기기엔 너무 좋았습니다
2066,4,3년,버스타고도 갈 수있는 한옥마을. 한복 대여는 현혹되지말고 잘 찾아보고.. 맛집은 딱히 없는듯 먹을곳은 많지만 맛있는곳은 극히 드물다.
2067,5,3년,전주 한옥마을은 성수기 철에는 잡자는 곳을 예약을 먼저하고 찾아갑니다. 거리가 깨끗하고 한복을 빌려입고 사진을 많이들 찍더라고예 밤거리에 다니면 절은 사람들 마냥 먹거리에서 차마시고 대나무 밭이 유명사고 큰고목나무길이 차왕복 다닐수 있는넓이에 차코스로 치면 10분거리쯤 괭장히 길었어요.자전거도 못다니고 오직 사람들만 다니도록 오솔길 처름 참 아름답고  멋쩠어요 자랑할것은 많은데 이만 ㅎㅎ
2068,5,3년,메인거리에 먹거리를파는라인만 지나면 고즈넉한 돌길을산책하며 한옥들 구경하기좋은곳. 한산한 저녁시간에산책을하면 좋고 낮에는 까페에서 차도마시고 쉬기도하고 전주에서 산책하기제일좋은곳.
2069,3,1년,상업화된 전주였음 구도심이라 식당이 지저분한 것은 당연함 그.러.나 길가 막걸리집에서 포장한 육전의 맛은 평범 그 이상이었음
2070,3,3년,전통한옥마을이라는 점이 의문
2071,4,3년,젠트리피케이션이다 상권죽었다하지만 여전히 핫플인 한옥마을입니다. 많은 관광객이 왔다가지만 비교적 관리도 잘되어 있습니다. 트렌디한 카페와 게스트하우스가 많아 전체적으로 young한 분위기입니다.단점 : 마을 곳곳에 전동차가 돌아다니는데 보행자와 충돌위험이 있습니다. 음식가격은 거품이 끼어있습니다.
2072,3,2년,"한옥의 고풍스러움과 아기자기함을 느낄 수 있으나, 한옥 마을 거리에 위치한 상점의 종류가 먹거리, 카페, 한복집, 기념품샾이 대부분 임.사람도 너무 많아 쉴 곳이 부족 함."
2073,5,8달,한복체험 꼭 해보세요. 골목 골목  걷다보면  이쁜곳이 많아요.
2074,4,3년,"19.1.15~17 평일에 왔는대 사람이 많이 없습니다. 폐업으로 문닫은 가게도 좀 있고 전반적으로 조용 했습니다. 겨울이라 비수기 인듯 하며, 금, 토 에는 사람이 많다고 합니다. 한옥마을이 낮시간에도 좋지만 개인적으로 해지고 나서가 조명 때문에 더 예쁜것 같아요. 남부시장 야시장은 금, 토 저녁 18시부터 시작합니다."
2075,5,4년,가족 여행의 최적지. 다양한 먹거리. 한옥 길. 오래된 성당. 최명희 문학관.
2076,5,3년,풍경과 멋진 기념품이 잇어 재미잇게 놀다 갑니다.다음에 또올수잇다면 돈 많이가져가 기념품중 옛날의 신분증을 사고싶네요.앞으러 더더욱 오래하시고 이밴트도 할수잇다면 많이해주세요.
2077,3,4년,전주한옥마을 처음 방문했습니다. 구석구석 돌아보며 옛날 분위기를 느껴보고자 했습니다.들어가는 입구부터 손님들이 굉장히 많더군요. 사람이많은 곳에는 먹을거리 볼거리 문신 사진 공예품등 굉장했습니다. 저는 한옥을 자세히 구경하기 위해 골목으로 들어서면 대부분 출입금지였고 사람들은 온갖 볼거리가 많은 길로만 다니더군요. 한옥마을 체험은 관심없고 대부분 쇼핑에만 관심갖더군요.오늘 방문은 기대이하의 실망으로 돌아와야 했습니다.
2078,5,2년,전주 한옥마을은  고전적이면서  현대와  옛날의 한국의 근대화를 보는것같고  다양한 모습 체험도 있고 북도치보고 장구도 치보고 옛 것에 대하여 경험도 행복했던것 같습니다
2079,4,3년,한적한  전주를  느낄수있는  시간주말보다는 주중에~~~
2080,3,2년,구 한옥이 잘 보존이 되었다고는 볼수 없으며각종 현대판 판매 시설들만 골목주변으로 즐비하여 옛 한옥의 정취는 느껴볼 수 없었네요
2081,4,2년,시원함 1+1이라는데 ㅋㅋ뭔가 낚인느낌같기도하고 무튼 색다름
2082,5,8달,"멋진 풍경과 맛집, 그리고 즐길거리들이 풍성한 곳 이에요."
2083,1,1년,너무 상업적인 공간이어서 한옥마을인지 한옥 상가인지 구별이 안가네요..보존지역을  한쪽으로 남기고 개발을 했으면  좋앗을텐데 하는 아쉬움이 많이 남네요.
2084,4,2년,먹거리가 많고 잠깐 구경하기 좋습니다.시간이 되면 경성의복 입고 구경하는것도 좋을것 같아요.먹거리가 참 많은데 가격이 좀 비싸네요.
2085,5,2년,"평일이라서 사람도 없고 주차공간도 있어서 좋았어요! 한복을 대여해서 입을 수도 있고, 맛난 것도 있습니다."
2086,3,2년,인터넷 광고때문에 남부시장으로 먹으러갔다가 후회했어요한옥마을 내에 먹을것이 많네요 가격이 좀 비싸도 이왕 간거 한옥마을 내에서 먹는거 추천이요예쁘고 아기자기한데 너무 상점만 많아서 다시가고싶진않네요주차비만봐도 얼마나 장사속인지 보여요
2087,5,1년,"맛집 찾을 필요 없습니다.들어가면 맛집이 주르륵 늘어져 있고 몇개는 줄이 깁니다. 거기가 맛집이죠.우리나라의 전통, 인싸템도 볼수 있어요"
2088,1,2년,"한복이라며 체험하는 옷들은 알수없는 의상이었고 원단도 너무 허접했고, 너저분하게 걸려 있었고 너무나 성의없는 상인들과 장사속이 뻔히 보이는 주변 상권은 실망뿐이었음.그나마 전주의 택시기사님들은 매번 다른 택시를 탔지만 탈 때마다  처음 간 우리들에게 친절하게 대해 주어서 인상 깊었음.전주시는 고민 많이 하셔야 겠음."
